MINE_ID,SUBUNIT,EQUIPMENT_TYPE,FAILURE_CAUSE,LOST_HOURS,PARTS_WAIT_HOURS,INSPECTION_YEAR
SUR-03,Pump Station,Drill Jumbo,Power Transmission Failure,17.6,6.6,2025
TITAN-01,Pump Station,Mine Fan,Hydraulic Burst,20.3,4.4,2024
SUR-03,Shaft / Hoistway,Mine Fan,Bearing Seizure,11.4,87.5,2025
TITAN-01,Pump Station,Drill Jumbo,Power Transmission Failure,33.2,92.9,2024
ANDINA-02,Drift / Ramp,Drill Jumbo,Hydraulic Burst,43.0,85.3,2025
TITAN-01,Stope Production Face,Drill Jumbo,Power Transmission Failure,10.6,77.0,2024
TITAN-01,Underground Haulageway,Mine Fan,Hydraulic Burst,5.0,21.6,2023
SUR-03,Shaft / Hoistway,Drill Jumbo,Power Transmission Failure,27.5,11.8,2023
SUR-03,Pump Station,Haulage LHD,Power Transmission Failure,23.8,126.8,2024
ANDINA-02,Pump Station,Mine Fan,Electrical Fault,16.3,17.6,2024
TITAN-01,Stope Production Face,Haulage LHD,Electrical Fault,28.8,24.4,2023
TITAN-01,Stope Production Face,Continuous Haulage,Hydraulic Burst,23.2,57.7,2023
TITAN-01,Shaft / Hoistway,Mine Fan,Bearing Seizure,10.9,16.7,2024
ANDINA-02,Underground Haulageway,Continuous Haulage,Electrical Fault,16.2,82.1,2024
ANDINA-02,Pump Station,Drill Jumbo,Power Transmission Failure,17.4,3.5,2023
ANDINA-02,Shaft / Hoistway,Drill Jumbo,Electrical Fault,54.9,75.2,2025
ANDINA-02,Drift / Ramp,Slurry Pump,Electrical Fault,81.8,44.2,2023
ANDINA-02,Drift / Ramp,Drill Jumbo,Hydraulic Burst,57.6,40.8,2024
SUR-03,Shaft / Hoistway,Continuous Haulage,Electrical Fault,34.5,29.4,2024
TITAN-01,Pump Station,Drill Jumbo,Electrical Fault,25.1,15.6,2025
TITAN-01,Shaft / Hoistway,Mine Fan,Power Transmission Failure,32.1,29.9,2023
TITAN-01,Pump Station,Drill Jumbo,Electrical Fault,71.2,28.7,2024
TITAN-01,Stope Production Face,Slurry Pump,Power Transmission Failure,10.9,42.1,2023
TITAN-01,Shaft / Hoistway,Drill Jumbo,Electrical Fault,22.4,15.9,2024
TITAN-01,Pump Station,Continuous Haulage,Electrical Fault,32.1,3.9,2025
TITAN-01,Shaft / Hoistway,Continuous Haulage,Bearing Seizure,31.3,7.5,2023
TITAN-01,Shaft / Hoistway,Drill Jumbo,Electrical Fault,11.0,57.7,2023
SUR-03,Pump Station,Continuous Haulage,Power Transmission Failure,25.2,1.1,2025
TITAN-01,Pump Station,Continuous Haulage,Power Transmission Failure,42.1,93.2,2024
SUR-03,Underground Haulageway,Slurry Pump,Hydraulic Burst,19.5,56.9,2024
ANDINA-02,Shaft / Hoistway,Mine Fan,Hydraulic Burst,41.8,70.1,2023
TITAN-01,Drift / Ramp,Slurry Pump,Bearing Seizure,14.7,86.8,2025
ANDINA-02,Shaft / Hoistway,Haulage LHD,Power Transmission Failure,71.0,6.3,2023
ANDINA-02,Shaft / Hoistway,Slurry Pump,Power Transmission Failure,22.3,83.0,2023
ANDINA-02,Pump Station,Drill Jumbo,Power Transmission Failure,25.7,33.7,2024
SUR-03,Shaft / Hoistway,Mine Fan,Bearing Seizure,4.8,104.0,2024
ANDINA-02,Shaft / Hoistway,Drill Jumbo,Power Transmission Failure,8.5,104.5,2024
ANDINA-02,Drift / Ramp,Haulage LHD,Hydraulic Burst,28.1,1.2,2024
ANDINA-02,Pump Station,Mine Fan,Bearing Seizure,17.1,23.2,2024
TITAN-01,Shaft / Hoistway,Continuous Haulage,Hydraulic Burst,21.0,35.9,2025
TITAN-01,Stope Production Face,Slurry Pump,Hydraulic Burst,5.6,54.4,2023
SUR-03,Underground Haulageway,Drill Jumbo,Bearing Seizure,47.1,16.2,2025
SUR-03,Drift / Ramp,Haulage LHD,Electrical Fault,40.8,13.9,2023
TITAN-01,Shaft / Hoistway,Continuous Haulage,Electrical Fault,8.9,23.0,2024
SUR-03,Stope Production Face,Slurry Pump,Hydraulic Burst,28.1,33.4,2025
TITAN-01,Shaft / Hoistway,Continuous Haulage,Electrical Fault,44.9,144.9,2023
ANDINA-02,Shaft / Hoistway,Slurry Pump,Power Transmission Failure,28.6,68.9,2024
ANDINA-02,Pump Station,Mine Fan,Bearing Seizure,12.9,26.9,2024
SUR-03,Pump Station,Continuous Haulage,Hydraulic Burst,29.6,2.7,2025
TITAN-01,Pump Station,Continuous Haulage,Power Transmission Failure,9.7,8.9,2025
TITAN-01,Stope Production Face,Continuous Haulage,Electrical Fault,13.2,29.2,2025
SUR-03,Shaft / Hoistway,Mine Fan,Power Transmission Failure,10.6,80.7,2024
TITAN-01,Underground Haulageway,Haulage LHD,Electrical Fault,23.5,23.0,2023
ANDINA-02,Drift / Ramp,Slurry Pump,Hydraulic Burst,6.7,37.1,2023
SUR-03,Pump Station,Continuous Haulage,Power Transmission Failure,69.0,106.7,2025
SUR-03,Pump Station,Mine Fan,Bearing Seizure,13.7,117.7,2023
TITAN-01,Shaft / Hoistway,Haulage LHD,Hydraulic Burst,9.9,11.7,2024
SUR-03,Shaft / Hoistway,Slurry Pump,Power Transmission Failure,20.5,2.1,2023
TITAN-01,Stope Production Face,Mine Fan,Power Transmission Failure,11.8,17.5,2024
TITAN-01,Stope Production Face,Slurry Pump,Electrical Fault,22.4,57.1,2025
TITAN-01,Pump Station,Continuous Haulage,Hydraulic Burst,14.3,144.9,2023
TITAN-01,Shaft / Hoistway,Haulage LHD,Hydraulic Burst,7.4,3.8,2024
TITAN-01,Underground Haulageway,Mine Fan,Hydraulic Burst,11.4,1.4,2025
SUR-03,Drift / Ramp,Haulage LHD,Hydraulic Burst,17.8,103.5,2025
ANDINA-02,Shaft / Hoistway,Continuous Haulage,Electrical Fault,4.7,66.2,2025
ANDINA-02,Shaft / Hoistway,Haulage LHD,Bearing Seizure,39.3,233.3,2025
SUR-03,Stope Production Face,Haulage LHD,Hydraulic Burst,27.3,24.3,2023
SUR-03,Drift / Ramp,Drill Jumbo,Electrical Fault,26.1,25.8,2024
ANDINA-02,Pump Station,Haulage LHD,Bearing Seizure,23.0,9.1,2023
ANDINA-02,Shaft / Hoistway,Slurry Pump,Bearing Seizure,25.4,5.9,2024
ANDINA-02,Pump Station,Mine Fan,Electrical Fault,69.5,41.5,2025
ANDINA-02,Shaft / Hoistway,Drill Jumbo,Hydraulic Burst,4.2,21.7,2023
ANDINA-02,Pump Station,Mine Fan,Bearing Seizure,5.2,4.0,2025
TITAN-01,Drift / Ramp,Mine Fan,Hydraulic Burst,9.1,104.7,2024
SUR-03,Stope Production Face,Continuous Haulage,Hydraulic Burst,8.4,10.6,2025
TITAN-01,Drift / Ramp,Continuous Haulage,Power Transmission Failure,8.8,66.3,2023
ANDINA-02,Underground Haulageway,Drill Jumbo,Hydraulic Burst,30.7,15.9,2023
ANDINA-02,Stope Production Face,Continuous Haulage,Power Transmission Failure,18.8,80.5,2024
ANDINA-02,Drift / Ramp,Continuous Haulage,Bearing Seizure,119.2,6.0,2024
TITAN-01,Underground Haulageway,Continuous Haulage,Electrical Fault,10.2,67.7,2023
TITAN-01,Shaft / Hoistway,Mine Fan,Power Transmission Failure,12.9,5.0,2023
ANDINA-02,Shaft / Hoistway,Drill Jumbo,Electrical Fault,103.6,28.4,2023
TITAN-01,Pump Station,Mine Fan,Bearing Seizure,46.8,63.6,2023
TITAN-01,Stope Production Face,Slurry Pump,Hydraulic Burst,19.2,9.1,2024
ANDINA-02,Shaft / Hoistway,Mine Fan,Bearing Seizure,23.4,16.1,2023
TITAN-01,Stope Production Face,Slurry Pump,Electrical Fault,48.5,96.0,2024
SUR-03,Shaft / Hoistway,Haulage LHD,Bearing Seizure,19.7,103.9,2023
SUR-03,Pump Station,Haulage LHD,Hydraulic Burst,9.5,2.2,2023
SUR-03,Drift / Ramp,Slurry Pump,Bearing Seizure,46.3,8.8,2025
SUR-03,Pump Station,Slurry Pump,Hydraulic Burst,22.5,6.0,2025
ANDINA-02,Underground Haulageway,Mine Fan,Power Transmission Failure,8.0,9.5,2023
ANDINA-02,Shaft / Hoistway,Slurry Pump,Electrical Fault,20.9,168.6,2024
ANDINA-02,Underground Haulageway,Drill Jumbo,Hydraulic Burst,16.8,38.5,2023
SUR-03,Underground Haulageway,Haulage LHD,Hydraulic Burst,54.3,30.3,2025
SUR-03,Stope Production Face,Haulage LHD,Bearing Seizure,7.2,199.9,2023
TITAN-01,Shaft / Hoistway,Slurry Pump,Power Transmission Failure,53.9,39.1,2025
TITAN-01,Underground Haulageway,Continuous Haulage,Hydraulic Burst,21.2,51.9,2023
SUR-03,Drift / Ramp,Continuous Haulage,Power Transmission Failure,16.4,19.4,2023
SUR-03,Underground Haulageway,Slurry Pump,Power Transmission Failure,8.2,23.1,2024
SUR-03,Drift / Ramp,Drill Jumbo,Bearing Seizure,33.0,43.3,2025
SUR-03,Stope Production Face,Continuous Haulage,Hydraulic Burst,66.8,3.5,2025
TITAN-01,Underground Haulageway,Slurry Pump,Bearing Seizure,15.3,14.2,2025
SUR-03,Pump Station,Drill Jumbo,Electrical Fault,10.6,10.5,2024
TITAN-01,Stope Production Face,Drill Jumbo,Electrical Fault,23.4,0.8,2023
SUR-03,Drift / Ramp,Mine Fan,Hydraulic Burst,42.2,37.0,2024
SUR-03,Stope Production Face,Drill Jumbo,Power Transmission Failure,4.1,39.5,2023
SUR-03,Underground Haulageway,Continuous Haulage,Hydraulic Burst,28.0,23.3,2024
TITAN-01,Shaft / Hoistway,Continuous Haulage,Hydraulic Burst,25.8,15.0,2024
TITAN-01,Shaft / Hoistway,Slurry Pump,Electrical Fault,13.2,50.7,2025
ANDINA-02,Drift / Ramp,Slurry Pump,Electrical Fault,18.4,6.9,2024
SUR-03,Drift / Ramp,Drill Jumbo,Power Transmission Failure,10.8,35.1,2023
ANDINA-02,Shaft / Hoistway,Haulage LHD,Power Transmission Failure,41.4,70.1,2024
ANDINA-02,Drift / Ramp,Mine Fan,Hydraulic Burst,28.2,8.6,2024
TITAN-01,Stope Production Face,Haulage LHD,Bearing Seizure,22.3,67.2,2023
TITAN-01,Pump Station,Drill Jumbo,Hydraulic Burst,16.0,68.7,2025
ANDINA-02,Pump Station,Drill Jumbo,Power Transmission Failure,12.3,3.0,2023
SUR-03,Stope Production Face,Haulage LHD,Bearing Seizure,45.5,0.9,2023
TITAN-01,Pump Station,Mine Fan,Electrical Fault,18.4,175.1,2023
SUR-03,Underground Haulageway,Haulage LHD,Power Transmission Failure,20.7,10.3,2024
SUR-03,Stope Production Face,Slurry Pump,Power Transmission Failure,21.7,82.9,2024
ANDINA-02,Drift / Ramp,Continuous Haulage,Bearing Seizure,18.3,39.6,2023
ANDINA-02,Stope Production Face,Slurry Pump,Power Transmission Failure,11.1,14.7,2023
ANDINA-02,Shaft / Hoistway,Continuous Haulage,Power Transmission Failure,7.1,6.7,2025
ANDINA-02,Drift / Ramp,Drill Jumbo,Power Transmission Failure,6.5,33.0,2024
TITAN-01,Shaft / Hoistway,Mine Fan,Power Transmission Failure,38.0,25.1,2024
TITAN-01,Drift / Ramp,Haulage LHD,Power Transmission Failure,10.1,57.6,2024
ANDINA-02,Pump Station,Mine Fan,Power Transmission Failure,5.4,112.6,2024
TITAN-01,Stope Production Face,Haulage LHD,Power Transmission Failure,42.3,78.5,2023
ANDINA-02,Underground Haulageway,Slurry Pump,Power Transmission Failure,8.0,15.4,2023
SUR-03,Drift / Ramp,Slurry Pump,Electrical Fault,27.5,101.3,2025
SUR-03,Drift / Ramp,Haulage LHD,Power Transmission Failure,13.9,86.0,2024
SUR-03,Shaft / Hoistway,Mine Fan,Electrical Fault,7.2,127.1,2024
ANDINA-02,Pump Station,Haulage LHD,Electrical Fault,16.8,29.5,2023
SUR-03,Shaft / Hoistway,Drill Jumbo,Hydraulic Burst,4.4,70.2,2025
TITAN-01,Shaft / Hoistway,Slurry Pump,Hydraulic Burst,48.1,43.0,2023
SUR-03,Pump Station,Drill Jumbo,Electrical Fault,21.3,17.8,2024
SUR-03,Underground Haulageway,Slurry Pump,Electrical Fault,7.6,249.1,2024
SUR-03,Shaft / Hoistway,Slurry Pump,Power Transmission Failure,10.5,1.9,2025
TITAN-01,Shaft / Hoistway,Continuous Haulage,Hydraulic Burst,18.3,8.5,2023
ANDINA-02,Drift / Ramp,Drill Jumbo,Bearing Seizure,9.0,107.1,2024
TITAN-01,Pump Station,Drill Jumbo,Hydraulic Burst,11.5,3.0,2024
ANDINA-02,Stope Production Face,Continuous Haulage,Electrical Fault,22.3,104.6,2025
ANDINA-02,Underground Haulageway,Mine Fan,Electrical Fault,46.9,60.3,2024
SUR-03,Underground Haulageway,Drill Jumbo,Power Transmission Failure,16.3,1.8,2024
ANDINA-02,Pump Station,Haulage LHD,Power Transmission Failure,34.3,26.9,2023
TITAN-01,Drift / Ramp,Continuous Haulage,Hydraulic Burst,54.2,67.4,2025
TITAN-01,Drift / Ramp,Drill Jumbo,Power Transmission Failure,9.8,42.0,2025
ANDINA-02,Pump Station,Mine Fan,Bearing Seizure,43.5,131.8,2025
SUR-03,Drift / Ramp,Drill Jumbo,Bearing Seizure,38.0,97.1,2023
SUR-03,Underground Haulageway,Slurry Pump,Power Transmission Failure,14.6,19.4,2025
TITAN-01,Underground Haulageway,Haulage LHD,Bearing Seizure,113.4,4.2,2024
SUR-03,Stope Production Face,Continuous Haulage,Bearing Seizure,11.3,138.6,2025
ANDINA-02,Pump Station,Slurry Pump,Hydraulic Burst,11.1,35.0,2024
ANDINA-02,Shaft / Hoistway,Mine Fan,Bearing Seizure,39.5,3.7,2025
TITAN-01,Shaft / Hoistway,Slurry Pump,Electrical Fault,17.7,81.4,2025
ANDINA-02,Stope Production Face,Slurry Pump,Electrical Fault,13.6,97.4,2023
TITAN-01,Stope Production Face,Mine Fan,Hydraulic Burst,8.7,49.0,2025
ANDINA-02,Drift / Ramp,Slurry Pump,Power Transmission Failure,38.8,28.5,2025
TITAN-01,Stope Production Face,Continuous Haulage,Hydraulic Burst,41.0,52.1,2023
SUR-03,Stope Production Face,Drill Jumbo,Power Transmission Failure,24.1,58.9,2024
ANDINA-02,Shaft / Hoistway,Slurry Pump,Power Transmission Failure,79.7,107.3,2025
ANDINA-02,Drift / Ramp,Continuous Haulage,Power Transmission Failure,13.2,149.8,2025
TITAN-01,Stope Production Face,Drill Jumbo,Power Transmission Failure,10.0,34.7,2024
TITAN-01,Stope Production Face,Drill Jumbo,Power Transmission Failure,31.2,76.9,2023
ANDINA-02,Drift / Ramp,Slurry Pump,Hydraulic Burst,38.1,160.2,2025
TITAN-01,Pump Station,Continuous Haulage,Power Transmission Failure,10.1,7.9,2023
ANDINA-02,Drift / Ramp,Slurry Pump,Bearing Seizure,5.9,0.9,2024
SUR-03,Shaft / Hoistway,Mine Fan,Bearing Seizure,43.9,97.5,2024
TITAN-01,Pump Station,Drill Jumbo,Power Transmission Failure,94.0,10.4,2023
ANDINA-02,Underground Haulageway,Slurry Pump,Bearing Seizure,28.8,2.1,2024
SUR-03,Drift / Ramp,Drill Jumbo,Electrical Fault,11.8,8.4,2024
SUR-03,Shaft / Hoistway,Continuous Haulage,Hydraulic Burst,140.9,23.3,2025
ANDINA-02,Pump Station,Haulage LHD,Hydraulic Burst,57.7,11.9,2023
TITAN-01,Drift / Ramp,Slurry Pump,Power Transmission Failure,21.3,17.5,2025
ANDINA-02,Stope Production Face,Slurry Pump,Power Transmission Failure,45.9,177.6,2023
SUR-03,Drift / Ramp,Drill Jumbo,Electrical Fault,44.6,58.5,2025
ANDINA-02,Underground Haulageway,Continuous Haulage,Power Transmission Failure,69.5,59.8,2024
TITAN-01,Drift / Ramp,Mine Fan,Bearing Seizure,48.1,4.8,2023
SUR-03,Pump Station,Continuous Haulage,Electrical Fault,28.8,63.2,2023
ANDINA-02,Pump Station,Slurry Pump,Bearing Seizure,26.6,64.5,2023
TITAN-01,Drift / Ramp,Mine Fan,Hydraulic Burst,19.1,51.7,2023
SUR-03,Pump Station,Continuous Haulage,Bearing Seizure,27.6,12.4,2024
TITAN-01,Stope Production Face,Haulage LHD,Hydraulic Burst,42.1,26.4,2024
SUR-03,Drift / Ramp,Drill Jumbo,Bearing Seizure,87.4,89.9,2024
ANDINA-02,Stope Production Face,Continuous Haulage,Hydraulic Burst,19.1,53.2,2025
TITAN-01,Stope Production Face,Continuous Haulage,Power Transmission Failure,24.5,63.3,2024
SUR-03,Shaft / Hoistway,Haulage LHD,Bearing Seizure,18.1,42.5,2025
TITAN-01,Drift / Ramp,Slurry Pump,Hydraulic Burst,30.5,28.7,2025
TITAN-01,Pump Station,Drill Jumbo,Bearing Seizure,27.9,68.3,2024
ANDINA-02,Stope Production Face,Continuous Haulage,Electrical Fault,4.4,3.4,2024
TITAN-01,Shaft / Hoistway,Mine Fan,Power Transmission Failure,22.7,53.7,2024
SUR-03,Drift / Ramp,Continuous Haulage,Hydraulic Burst,6.2,282.2,2025
SUR-03,Drift / Ramp,Drill Jumbo,Electrical Fault,4.6,72.7,2023
SUR-03,Underground Haulageway,Continuous Haulage,Bearing Seizure,41.6,16.5,2024
SUR-03,Underground Haulageway,Haulage LHD,Electrical Fault,11.2,15.6,2025
ANDINA-02,Stope Production Face,Continuous Haulage,Bearing Seizure,14.0,52.8,2025
TITAN-01,Underground Haulageway,Continuous Haulage,Power Transmission Failure,5.6,108.6,2024
ANDINA-02,Stope Production Face,Mine Fan,Electrical Fault,8.7,41.4,2025
TITAN-01,Pump Station,Haulage LHD,Power Transmission Failure,38.8,36.0,2024
TITAN-01,Stope Production Face,Haulage LHD,Hydraulic Burst,20.3,8.4,2025
TITAN-01,Underground Haulageway,Continuous Haulage,Bearing Seizure,55.0,60.3,2023
ANDINA-02,Pump Station,Mine Fan,Bearing Seizure,16.1,58.2,2025
TITAN-01,Underground Haulageway,Continuous Haulage,Power Transmission Failure,11.5,163.7,2024
ANDINA-02,Stope Production Face,Continuous Haulage,Power Transmission Failure,14.3,17.1,2023
SUR-03,Shaft / Hoistway,Drill Jumbo,Hydraulic Burst,33.9,67.8,2024
SUR-03,Drift / Ramp,Drill Jumbo,Electrical Fault,23.4,27.3,2025
TITAN-01,Underground Haulageway,Mine Fan,Bearing Seizure,60.3,39.2,2023
ANDINA-02,Stope Production Face,Slurry Pump,Bearing Seizure,26.1,81.4,2023
SUR-03,Pump Station,Drill Jumbo,Hydraulic Burst,20.3,12.0,2025
ANDINA-02,Underground Haulageway,Slurry Pump,Hydraulic Burst,41.0,20.2,2023
ANDINA-02,Underground Haulageway,Haulage LHD,Power Transmission Failure,74.7,71.2,2023
TITAN-01,Drift / Ramp,Drill Jumbo,Power Transmission Failure,14.6,40.6,2023
SUR-03,Stope Production Face,Drill Jumbo,Electrical Fault,10.9,4.7,2024
TITAN-01,Shaft / Hoistway,Mine Fan,Hydraulic Burst,27.0,27.0,2024
TITAN-01,Pump Station,Slurry Pump,Electrical Fault,20.6,42.4,2023
SUR-03,Stope Production Face,Drill Jumbo,Hydraulic Burst,112.6,115.3,2025
SUR-03,Pump Station,Drill Jumbo,Bearing Seizure,18.9,10.0,2025
ANDINA-02,Underground Haulageway,Mine Fan,Hydraulic Burst,5.9,78.7,2024
SUR-03,Drift / Ramp,Mine Fan,Hydraulic Burst,94.9,6.7,2025
ANDINA-02,Drift / Ramp,Slurry Pump,Bearing Seizure,48.5,13.3,2023
ANDINA-02,Shaft / Hoistway,Haulage LHD,Hydraulic Burst,8.7,13.4,2025
ANDINA-02,Drift / Ramp,Haulage LHD,Electrical Fault,60.4,100.8,2024
SUR-03,Underground Haulageway,Continuous Haulage,Power Transmission Failure,14.0,10.7,2024
TITAN-01,Shaft / Hoistway,Drill Jumbo,Power Transmission Failure,15.4,74.2,2023
ANDINA-02,Stope Production Face,Slurry Pump,Electrical Fault,60.8,29.7,2024
TITAN-01,Drift / Ramp,Drill Jumbo,Bearing Seizure,22.1,336.1,2024
TITAN-01,Shaft / Hoistway,Slurry Pump,Hydraulic Burst,7.6,87.7,2024
SUR-03,Underground Haulageway,Slurry Pump,Electrical Fault,15.1,64.6,2025
TITAN-01,Pump Station,Slurry Pump,Power Transmission Failure,34.7,98.2,2024
TITAN-01,Pump Station,Drill Jumbo,Power Transmission Failure,8.6,48.2,2025
SUR-03,Underground Haulageway,Mine Fan,Electrical Fault,25.4,89.1,2024
ANDINA-02,Underground Haulageway,Drill Jumbo,Power Transmission Failure,32.5,14.5,2024
TITAN-01,Pump Station,Slurry Pump,Electrical Fault,14.1,4.9,2025
SUR-03,Shaft / Hoistway,Continuous Haulage,Power Transmission Failure,32.4,45.9,2025
TITAN-01,Pump Station,Haulage LHD,Electrical Fault,55.7,27.4,2023
TITAN-01,Underground Haulageway,Slurry Pump,Hydraulic Burst,19.3,26.7,2023
ANDINA-02,Drift / Ramp,Continuous Haulage,Hydraulic Burst,15.6,35.9,2025
TITAN-01,Stope Production Face,Mine Fan,Hydraulic Burst,10.9,21.5,2024
SUR-03,Drift / Ramp,Slurry Pump,Hydraulic Burst,26.2,47.2,2023
TITAN-01,Drift / Ramp,Continuous Haulage,Power Transmission Failure,54.9,1.5,2025
ANDINA-02,Underground Haulageway,Slurry Pump,Bearing Seizure,13.4,168.1,2025
ANDINA-02,Pump Station,Drill Jumbo,Electrical Fault,16.1,124.1,2024
SUR-03,Shaft / Hoistway,Continuous Haulage,Bearing Seizure,16.5,131.4,2025
ANDINA-02,Drift / Ramp,Drill Jumbo,Power Transmission Failure,23.7,21.8,2023
TITAN-01,Pump Station,Drill Jumbo,Power Transmission Failure,10.2,36.4,2024
ANDINA-02,Shaft / Hoistway,Continuous Haulage,Bearing Seizure,45.5,147.9,2025
SUR-03,Drift / Ramp,Haulage LHD,Bearing Seizure,12.4,111.7,2025
ANDINA-02,Shaft / Hoistway,Continuous Haulage,Power Transmission Failure,33.3,75.0,2024
ANDINA-02,Pump Station,Haulage LHD,Power Transmission Failure,21.3,25.1,2024
ANDINA-02,Stope Production Face,Slurry Pump,Electrical Fault,25.2,39.9,2024
SUR-03,Pump Station,Slurry Pump,Hydraulic Burst,8.8,75.6,2023
ANDINA-02,Underground Haulageway,Continuous Haulage,Hydraulic Burst,35.9,15.3,2023
ANDINA-02,Shaft / Hoistway,Slurry Pump,Electrical Fault,9.0,47.3,2025
TITAN-01,Stope Production Face,Mine Fan,Bearing Seizure,6.9,84.5,2025
SUR-03,Shaft / Hoistway,Drill Jumbo,Power Transmission Failure,23.0,59.0,2024
ANDINA-02,Shaft / Hoistway,Drill Jumbo,Bearing Seizure,33.7,31.3,2025
SUR-03,Drift / Ramp,Haulage LHD,Hydraulic Burst,5.2,42.2,2025
ANDINA-02,Underground Haulageway,Slurry Pump,Hydraulic Burst,5.7,215.1,2024
ANDINA-02,Shaft / Hoistway,Haulage LHD,Bearing Seizure,43.0,44.2,2023
ANDINA-02,Pump Station,Drill Jumbo,Hydraulic Burst,43.7,73.9,2023
TITAN-01,Pump Station,Drill Jumbo,Power Transmission Failure,10.8,62.2,2023
TITAN-01,Drift / Ramp,Slurry Pump,Electrical Fault,26.9,58.0,2025
TITAN-01,Underground Haulageway,Mine Fan,Bearing Seizure,18.1,60.5,2024
SUR-03,Underground Haulageway,Mine Fan,Power Transmission Failure,28.0,29.1,2023
SUR-03,Pump Station,Slurry Pump,Power Transmission Failure,51.7,30.9,2025
TITAN-01,Stope Production Face,Slurry Pump,Hydraulic Burst,6.0,30.3,2024
SUR-03,Drift / Ramp,Haulage LHD,Power Transmission Failure,40.1,1.6,2023
ANDINA-02,Drift / Ramp,Slurry Pump,Bearing Seizure,20.3,13.2,2023
ANDINA-02,Pump Station,Mine Fan,Power Transmission Failure,23.9,8.1,2024
ANDINA-02,Pump Station,Slurry Pump,Electrical Fault,29.5,104.4,2025
TITAN-01,Stope Production Face,Haulage LHD,Power Transmission Failure,65.4,15.4,2025
SUR-03,Stope Production Face,Haulage LHD,Power Transmission Failure,5.4,7.2,2023
TITAN-01,Underground Haulageway,Haulage LHD,Electrical Fault,4.7,6.1,2024
SUR-03,Drift / Ramp,Haulage LHD,Power Transmission Failure,8.7,57.8,2025
ANDINA-02,Drift / Ramp,Continuous Haulage,Power Transmission Failure,107.2,0.3,2024
TITAN-01,Pump Station,Slurry Pump,Hydraulic Burst,34.1,30.6,2024
SUR-03,Underground Haulageway,Drill Jumbo,Bearing Seizure,26.9,6.1,2023
SUR-03,Drift / Ramp,Slurry Pump,Hydraulic Burst,5.2,91.0,2024
ANDINA-02,Underground Haulageway,Continuous Haulage,Bearing Seizure,54.7,152.7,2024
TITAN-01,Underground Haulageway,Haulage LHD,Electrical Fault,44.2,153.0,2024
TITAN-01,Pump Station,Continuous Haulage,Electrical Fault,30.2,28.0,2025
TITAN-01,Underground Haulageway,Mine Fan,Electrical Fault,13.9,49.6,2023
ANDINA-02,Stope Production Face,Mine Fan,Bearing Seizure,5.8,43.9,2023
TITAN-01,Stope Production Face,Slurry Pump,Bearing Seizure,24.8,20.7,2024
ANDINA-02,Shaft / Hoistway,Slurry Pump,Bearing Seizure,34.5,28.2,2024
ANDINA-02,Pump Station,Drill Jumbo,Electrical Fault,6.4,3.2,2025
ANDINA-02,Shaft / Hoistway,Drill Jumbo,Bearing Seizure,28.1,76.2,2023
SUR-03,Stope Production Face,Mine Fan,Power Transmission Failure,12.1,13.2,2025
TITAN-01,Shaft / Hoistway,Haulage LHD,Hydraulic Burst,38.7,29.6,2023
TITAN-01,Pump Station,Continuous Haulage,Electrical Fault,22.6,31.4,2025
ANDINA-02,Pump Station,Drill Jumbo,Hydraulic Burst,7.3,39.5,2024
ANDINA-02,Underground Haulageway,Drill Jumbo,Power Transmission Failure,21.9,81.7,2025
TITAN-01,Drift / Ramp,Haulage LHD,Bearing Seizure,16.1,56.5,2024
ANDINA-02,Underground Haulageway,Haulage LHD,Hydraulic Burst,8.8,52.2,2023
TITAN-01,Pump Station,Slurry Pump,Power Transmission Failure,48.2,35.9,2023
SUR-03,Stope Production Face,Continuous Haulage,Power Transmission Failure,4.3,4.8,2024
ANDINA-02,Stope Production Face,Haulage LHD,Hydraulic Burst,13.0,24.7,2023
TITAN-01,Underground Haulageway,Drill Jumbo,Electrical Fault,4.3,151.4,2025
ANDINA-02,Pump Station,Drill Jumbo,Hydraulic Burst,6.4,259.9,2024
TITAN-01,Stope Production Face,Mine Fan,Electrical Fault,12.5,62.9,2023
